,id,author_id,created_at,text
26,472386592141623296,930620467,2014-05-30T14:38:34.000Z,RT @nowlinn Not sexist but I hate female sports announcers
27,472386668553437184,930620467,2014-05-30T14:38:52.000Z,THE OUTRAGE. THE OPPRESSION. @FreeWilly_21 I'm not sexist but why is Annika on my memorial badges? #PGANotLPGA
28,472386737692372993,930620467,2014-05-30T14:39:09.000Z,RT @GaryWorkid: @DubaiNameShame I'm not sexist but I'm old hat cleaning the car a blokes job cutting the grass a blokes job we have a dish …
29,472386811398848512,930620467,2014-05-30T14:39:27.000Z,RT @B_Eds517 I'm not sexist but damn why do they let Females act like they know basketball...
30,472386857288740866,930620467,2014-05-30T14:39:37.000Z,RT @macleod_robert: I'm not sexist but after reading about new coloured parking bays that assist women park faster I thought.....! http://t…
31,474246227857395712,930620467,2014-06-04T17:48:06.000Z,"RT @CamTayylor: I'm not sexist, but generally speaking, girls just aren't funny? With the exception of about 3, none of them that I know, m…"
32,474246596486381568,930620467,2014-06-04T17:49:34.000Z,RT @GlockzRTR: Females Need To Stop Thinking That They'll Be Treated Exactly The Same As Males...Society Wont Let It Happen #FactsOfLife #N…
33,474246656850812931,930620467,2014-06-04T17:49:48.000Z,RT @rorybrown_mufc: all woman short lists in parliament...really? if they were good enough they'd beat the men to the vote #NotSexist
34,474246836954226689,930620467,2014-06-04T17:50:31.000Z,"You realize most people who cut hair are women, right? @Jovvven: I have yet to meet a woman who can cut a good haircut #notsexist"
35,474246925915394048,930620467,2014-06-04T17:50:52.000Z,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst driver in America #notracist #notsexist"
36,474247100897574913,930620467,2014-06-04T17:51:34.000Z,SO CLEVER @Billy_K11: How are girls so bad at math when they know so much about hair volume and the volume of their mascara #NotSexist
37,474247212126318592,930620467,2014-06-04T17:52:01.000Z,"Fuck off forever, dickweed. @RedDogRoberts: @LtotheEWIS women can't park. #notsexist #fact"
38,474261136041181184,930620467,2014-06-04T18:47:20.000Z,RT @rorybrown_mufc: @Connorsmart3 @YesYoureSexist jealous cause they are inferior #jokes
39,474571094008279040,930620467,2014-06-05T15:19:00.000Z,"I'm assuming this isn't as deep as ""ceci n'est pas une pipe"" @Nucka_Juice: Girls sports are not sports #notsexist #justfacts"
40,474711657914978305,930620467,2014-06-06T00:37:33.000Z,"RT @Jepattybun I'm not sexist but every Pokemon team I've ever had has always been strictly male, hmmm"
41,474711817889906689,930620467,2014-06-06T00:38:11.000Z,Cat get onto the keyboard again? @CalebKn I'm not sexist but I don't believe in equality.
42,474712079211835392,930620467,2014-06-06T00:39:14.000Z,na na na na na na na na na na na na na na na na BANTHEMMM @Jordypordy88 I'm not sexist but female comedians are all shite!!! #banthem
43,474720980145668096,930620467,2014-06-06T01:14:36.000Z,RT @CalebKn: @YesYoureSexist doesn't make me sexist. I have a right to an opinion. I believe in equality for those who are equal. Man or wo…
44,474909398104416259,930620467,2014-06-06T13:43:18.000Z,MALE OPINION ALERT! @MusicYouSavedMe I swear im not sexist but WNBA..........I'll pass lol
45,476394158383321088,930620467,2014-06-10T16:03:12.000Z,"RT @BillyCronch16 ""@OfficialTedSays: Easy bake ovens: Teaching girls their role in life since 1963."" Im not sexist but this is hilarious!"
46,476394224892387329,930620467,2014-06-10T16:03:28.000Z,RT @jayirvine_ Not sexist but women's tennis is a joke compared to men's hahaha more breaks of serve than holds
47,476394670356848640,930620467,2014-06-10T16:05:15.000Z,"RT @Jord_Is_Dead: I'm not sexist but if there was a #YesAllMen then we'd get criticised, even though some of the #YesAllWomen supporters de…"
48,476394979502215168,930620467,2014-06-10T16:06:28.000Z,@Jord_Is_Dead @PurpleKissCo Do you know that it's a minority? At all? You missed the point of the entire #YesAllWomen tag.
49,476395486643904512,930620467,2014-06-10T16:08:29.000Z,"Not ""one bit,"" eh? @rpickett52 I'm not sexist one bit but a girl should not be playing football. End of story"
50,476395655326212097,930620467,2014-06-10T16:09:09.000Z,RT @BeRh00M if we are talking about a viking sized man with huge amount of lust and a 150cm girl .. then no I wouldn't like it
51,476403233326239744,930620467,2014-06-10T16:39:16.000Z,"RT @Jord_Is_Dead: @YesYoureSexist @PurpleKissCo many of the #YesAllWomen tweets are degrading men, I support the campaign but many women ca…"
52,476747323528052737,930620467,2014-06-11T15:26:34.000Z,RT @ChristianMedna Im not sexist but I dont think girls are funny.
53,476747483926626304,930620467,2014-06-11T15:27:12.000Z,*cackle* @ifeeldope I am not sexist but feminists are the pinnacle of the double standard.
54,476747536959406080,930620467,2014-06-11T15:27:25.000Z,"RT @NotRealWaldo if you are a female, do not say bruh. it is not ""sexist"" but that shit is just unappealing."
55,476747786591825920,930620467,2014-06-11T15:28:24.000Z,Can't even get a p-value on your sample size. @darienpamplin I'm not sexist but I haven't met a single female driver that's good at parking
56,476748857121193985,930620467,2014-06-11T15:32:39.000Z,"RT @NateGutman: Just to clear things up, I don't skip female comedians because they're female. Just because they generally suck. #notsexist…"
57,477142787130163200,930620467,2014-06-12T17:37:59.000Z,"RT @KweezyKevin I'm not sexist, but Jesus Christ Sarah palin is a complete joke in politics. Hillary is no different, better, but not much."
58,477534266050347008,930620467,2014-06-13T19:33:35.000Z,RT @MarchandsEgo I'm not sexist in anyway also. But some of y'all feminists are off your rockers.
59,477534364079620097,930620467,2014-06-13T19:33:59.000Z,I have some news for you. @BDJ_Mauri I'm not sexist but sexist jokes are the funniest jokes out there... in my opinion
60,477535112142131201,930620467,2014-06-13T19:36:57.000Z,"No brain, no concussion! @CFCFanatic Not sexist but girls should be allowed in football shows only if they have brains."
61,477569284307046400,930620467,2014-06-13T21:52:44.000Z,"RT @ThumperBryan Women vocalists in rocks music... thoughts? Me personally prefer men singers, seem to have more passion #NotSexist"
62,477569329802661890,930620467,2014-06-13T21:52:55.000Z,RT @Ademich2 i mean no disrespect by this but girls are much more difficult to coach than boys for me #notSexist
63,477569452985155584,930620467,2014-06-13T21:53:25.000Z,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom and a sister? #NotSexist
64,477569721517092864,930620467,2014-06-13T21:54:29.000Z,"Oh snap, it's the Masculinity Police Chief. @connor_rutledge Also on that note any man who wears fake tan isn't a man #notsexist #justhonest"
65,478575136879022080,930620467,2014-06-16T16:29:38.000Z,RT @WillHinders: Girls can dig football I'm not sexist.. But girls that hate football but then watch the World Cup and have an opinion.. Na…
66,478575264071311360,930620467,2014-06-16T16:30:09.000Z,"RT @_dantomlinson: I'm not sexist but girls please don't pipe up when the football is on, we all know you have no idea just sit there in si…"
67,478575333164072960,930620467,2014-06-16T16:30:25.000Z,RT @ZachDuffy72: I guess #Tammy is the next terrible summer comedy on the list. Only females will laugh in that theater. #Guaranteed #NotSe…
68,478996424273563649,930620467,2014-06-17T20:23:41.000Z,"Yeah @GordonRamsay would never! @jarvee23 I'm not sexist but women please just stop tweeting about football, we don't tweet about cooking"
69,478996711587602432,930620467,2014-06-17T20:24:50.000Z,"Don't need it. @mshaysoul I'm not sexist but with each post and bitter comment I have less and less sympathy for the female ""struggle"""
70,478996806613733378,930620467,2014-06-17T20:25:12.000Z,RT @Spainballin44 @B_Diddy010 I'm not sexist but i just don't believe in women being president
71,478996913920831489,930620467,2014-06-17T20:25:38.000Z,RT @FiorellaGiordan Women are terrible drivers... Just saying. #JesusTakeTheWheel #NotSexist #JustTruth
0,478996968937492481,930620467,2014-06-17T20:25:51.000Z,RT @Amman_24 FYI the ones on my timeline know nothing about football #notsexist
1,479429568478969856,930620467,2014-06-19T01:04:51.000Z,"Yeah no male-led empires have fallen, iirc @pwreclive Im not sexist but history shows us that empires fall when women take control of them"
2,479429809840193536,930620467,2014-06-19T01:05:48.000Z,"RT @Isaac_F97 Not sexist but why do girls talk football, do i put on your tl which mac product to buy? no stay in you lane"
3,479429929122013184,930620467,2014-06-19T01:06:17.000Z,RT @NathanPoole3: Song if you're guna hit someone don't punch them like a girl #WasteOfARedCard #NotSexist #10SecondHeadLoss
4,479430060412108800,930620467,2014-06-19T01:06:48.000Z,"Actually, they're not! Your mistake. @ruffelldan @JoeyG__ it's beyond all comprehension . Girls are just rubbish at geography #notsexist"
5,479724437017612288,930620467,2014-06-19T20:36:33.000Z,RT @pwreclive: @YesYoureSexist im not saying women cant be great leaders or they are weak its the fact that they are incredibly more decept…
6,479724467447296000,930620467,2014-06-19T20:36:40.000Z,RT @pwreclive: @YesYoureSexist male led empires usually fall do to listening to wifey or more often mom which shows who was really in runni…
7,479725266743209984,930620467,2014-06-19T20:39:51.000Z,RT @sharkYObitch I'm not sexist but right now I hate girls !!!!
8,480155398758887424,930620467,2014-06-21T01:09:02.000Z,RT @_sopko I'm not sexist or against women it's just a girl should never rap
9,480493933881851904,930620467,2014-06-21T23:34:15.000Z,RT @cammyhoskins98 Sorry but girls will never be able to compete at the level of football that men's football has set #notsexist
10,480705627493117952,930620467,2014-06-22T13:35:27.000Z,"RT @MMMotorsports: @ChaseDahlaBillz @YesYoureSexist @keatonwessman @CJ_Obray Women drivers, what? I'd say we kick ass. http://t.co/3N77tA5Z…"
11,480848959460483073,930620467,2014-06-22T23:05:00.000Z,RT @pwreclive: @meganavocado @YesYoureSexist im not a sexist i was just drunk as shit and having problems with my wife. I believe in and ha…
12,480848974950043648,930620467,2014-06-22T23:05:04.000Z,RT @pwreclive: @YesYoureSexist taking it way too personal yo
13,480849866025746432,930620467,2014-06-22T23:08:36.000Z,Ew @Matty__Clark Been going to social clubs since i was 12 and to see women in the main bar is mad like just not right. #notsexist
14,481154533477736448,930620467,2014-06-23T19:19:14.000Z,RT @jessxlove i swear im not sexist but female tattoo artists bug me
15,481154794896117761,930620467,2014-06-23T19:20:17.000Z,"RT @Phlight3000 I'm not sexist, but I believe in my kids having 2 parent home. Being fully parented."
16,482356571729428481,930620467,2014-06-27T02:55:43.000Z,"Definition of sexism... @SarahKylee_13 I'm not sexist, but I believe men and women have their roles in the house."
17,482356653728088065,930620467,2014-06-27T02:56:02.000Z,Like howl with pain when their balls get kicked? Yeah. @cknightt06 I'm not sexist. But girls can't do everything a guy can do physically.
18,482356720509792256,930620467,2014-06-27T02:56:18.000Z,RT @rjclifestyle i'm sorry i'm not sexist.....but i do not find women comedians funny. maybe tanisha long
19,482356787996155904,930620467,2014-06-27T02:56:34.000Z,RT @WisNasty2point0 I'm not sexist but I really don't get it when girls are just like completely incompetent in the kitchen
20,482357202544381952,930620467,2014-06-27T02:58:13.000Z,RT @legendaryarose I'm not sexist but I want a girl that's going to cook and clean! I'll take care of you and everything else.
21,482357290977075200,930620467,2014-06-27T02:58:34.000Z,"RT @Mwilbur62 I swear i am not sexist, but Women's Tennis is the most boring sport to watch..."
22,482357449626636288,930620467,2014-06-27T02:59:12.000Z,RT @RYANKRONG I'm not sexist but Hennessy is definitely a mans drink.
23,482357549199413248,930620467,2014-06-27T02:59:36.000Z,RT @theeaglesfan005: @Kbeelrsreiyen not my fault people feed stereotypes. For example my sister... She's been in multiple accidents
24,483400077692514304,930620467,2014-06-30T00:02:14.000Z,RT @jadon_paco Idk I'm not sexist but the female analyst isn't doing it for me :/
25,483400653302009856,930620467,2014-06-30T00:04:31.000Z,RT @Ratchlex It's always fun watching sports w a woman in the room #myaunt #notsexist
26,483400750068817920,930620467,2014-06-30T00:04:54.000Z,"Not even a good use of the meme @RichyRedd I have never met a woman who can drive well.... But, that's none of my business. #NotSexist"
27,483400806121492480,930620467,2014-06-30T00:05:08.000Z,RT @TeamSkyNick: Think it's great/funny World Cup cameramen still get away with zooming in on smoking hot women during a game in 2014. #Not…
28,483400915622187008,930620467,2014-06-30T00:05:34.000Z,RT @chyaboi_zellms: The amount of times I wonder where people got their licenses is directly proportional to the number of female drivers o…
29,483719544628707328,930620467,2014-06-30T21:11:41.000Z,RT @Yuyunarutoballz Not sexist but women comedians suck
30,484538238413987840,930620467,2014-07-03T03:24:53.000Z,"RT @Ratillathehun: @WomenDefyUKIP  I`m not sexist but it`s thanks to feminism that the UK is such a mess. I mean Harriet Harman, Nadine Dor…"
31,484538275785232384,930620467,2014-07-03T03:25:01.000Z,"RT @Dumpweed_: @Dumpweed_ like I'm not sexist, but feminists sometimes are stupid. women make mistakes too. You are not perfect. Nobody is …"
32,484538525589585920,930620467,2014-07-03T03:26:01.000Z,"RT @DickJagr I'm not sexist, but when I see a lady driving a fast car, I get pissed. Yo chick, you aren't driving that Maserati right."
33,485995061184720896,930620467,2014-07-07T03:53:46.000Z,You even hear yourself? @tweaker_bell I'm not sexist but I do believe women and men play very different roles in society but are not limited
34,485995605697650688,930620467,2014-07-07T03:55:56.000Z,"RT @Wibbys: Well I've had 2 spewers In my cab in 2 days, not sexist but both time girls, my guess they don't eat b4 they drink joys of a ca…"
35,485995827198824449,930620467,2014-07-07T03:56:49.000Z,As long as there are people like you left @Benjamiin305 I'm not sexist but does the WNBA really have to exist
36,487007823344058369,930620467,2014-07-09T22:58:07.000Z,"Hey, fuck you! @AddyEll Everyone saying Germany are unreal, they're being helped by playing against 3 year old girls #notsexist"
37,487007884757069824,930620467,2014-07-09T22:58:22.000Z,"RT @ZStonecipher: Half the time when I read a girls tweet I read like the dude in ""Sh*t sorority girls say"" video on YouTube. #notsexist #j…"
38,487025736637636608,930620467,2014-07-10T00:09:18.000Z,"RT @oldgfatherclock: @YesYoureSexist @All_HailCaesar not really sexist though is it, taking the piss out of feminists, not women."
39,487801852776308736,930620467,2014-07-12T03:33:19.000Z,"LMAO @ItsTrickey15 Mitt Romney needs to run for a 3rd time in 2016, not sexist but Hillary Clinton can't run this country"
40,487801999430131712,930620467,2014-07-12T03:33:54.000Z,I kind of think you're sexist. @kawaiichristi I kind of think women shouldn't be cops or be in the infantry. #notsexist
41,487802456680591361,930620467,2014-07-12T03:35:43.000Z,"Uh @shawnyeds I'm not sexist, I just think woman drivers aren't as good"
42,487802547151716353,930620467,2014-07-12T03:36:04.000Z,"Nope, not one whit. @HarryMAllen I'm not sexist at all but women's sport is awful"
43,487802600431955968,930620467,2014-07-12T03:36:17.000Z,"RT @eddieabell: I'm not sexist, when women do something notable besides give birth I'll give them the acknowledgement they deserve"
44,488065790076129281,930620467,2014-07-12T21:02:06.000Z,"RT @mjb_1971: I'm no sexist but to pay the Men's and Women's Wimbledon Champions the same prize money is farcical - as jobs go, they're ent…"
45,488066399420416000,930620467,2014-07-12T21:04:32.000Z,RT @Jrod__RigueZ I hate when women talk football but don't know what they're talking about It's only cute when you know your shit! #NoSexist
46,488486295472054272,930620467,2014-07-14T00:53:03.000Z,RT @oldgfatherclock: @YesYoureSexist @mjb_1971 it's not the same job...otherwise they'd be competing against each other. Better sportsperso…
47,488486465140056064,930620467,2014-07-14T00:53:43.000Z,RT @1LukeStidham1: I'm not sexist but I don't like the fact of a women coach in the NBA. I don't think men should coach in the WNBA. Let us…
48,488801525482151937,930620467,2014-07-14T21:45:39.000Z,RT @millermad1976 Not sexist but don't find women stand up comedians funny ever
49,488801649713238018,930620467,2014-07-14T21:46:09.000Z,"RT @noshirtkurt_ I'm not sexist, but a chick shouldn't be able to say ""I'm on my period i don't feel good"" and not have to work."
50,488810202477912064,930620467,2014-07-14T22:20:08.000Z,RT @noshirtkurt_ you are what's wrong with America. Periods aren't excuses to go home early.
51,489514865703133186,930620467,2014-07-16T21:00:13.000Z,RT @ZedSe7en What the hell man? Making Thor a woman is like making SpiderMAN a woman. I'm not sexist but you just don't do certain things.
52,489514889195446272,930620467,2014-07-16T21:00:18.000Z,RT @TheCunningHam_ Male Thor is unworthy of Mjolnir so a woman is taking place. I'm not sexist but that is bull sheeeeeit
53,489514919918702593,930620467,2014-07-16T21:00:26.000Z,RT @Oli_Peace Can't believe they are releasing a female Thor comic book series. I'm not sexist but I really don't think it would work.
54,489514959324209152,930620467,2014-07-16T21:00:35.000Z,RT @Carlos88Nunez: Hmmm Thor is now a girl I'm not sexist but I hope this gets explained really well @Marvel #Thor #Loki #MarvelMovies #Odi…
55,489514983198167040,930620467,2014-07-16T21:00:41.000Z,RT @LordMafffsss: @NigerianNytmare but he's a dude though. I'm not sexist but I tend to affiliate with the male characters. Majority of com…
56,489515017440485376,930620467,2014-07-16T21:00:49.000Z,"RT @StayingInPower Why is Thor a woman now? I am not sexist, but it just doesn't make any fucking sense."
57,489515039141810177,930620467,2014-07-16T21:00:54.000Z,"RT @Justin_DvG: @UberFacts this is why DC &gt;&gt;&gt; Marvel. I'm not sexist but this, this is stupid"
58,489515219920515074,930620467,2014-07-16T21:01:37.000Z,RT @Marct009: @SkyNews Black Widow I can understand she was an original character. I am not sexist but Thor has always been a guy.. Can't s…
59,489515251457466368,930620467,2014-07-16T21:01:45.000Z,"RT @gabronies I'm not sexist, but I cannot picture Thor being anything else then the character HE is now."
60,489515278267473920,930620467,2014-07-16T21:01:51.000Z,RT @damong__ I'm not sexist. But fuck marvel for disrespecting Thor like that
61,489515340976500736,930620467,2014-07-16T21:02:06.000Z,"RT @GlennEHeath: Not sexist, but Thor, the God of Thunder, has been a man since the middle ages.  What's next, a movie about a female Jesus…"
62,489515379710910464,930620467,2014-07-16T21:02:15.000Z,"RT @OfficialReplayy I'm not sexist, but having Thor be a woman in the new comics is an idea I'm not so with."
63,489517225372430336,930620467,2014-07-16T21:09:36.000Z,RT @GailSimone: All I can say is thank god they didn't also make Thor black or some people would have exploded.
64,489876898487742465,930620467,2014-07-17T20:58:48.000Z,RT @MisfitInChains @venereveritas13 @venereveritas13 I'm completely not sexist but...Thor is a dude.
65,489876987788685312,930620467,2014-07-17T20:59:10.000Z,"@ClaymoreZX Wah, did I just hear they're making the marvel character thor female?.. I'm not sexist, but really? #thorlorealadsherewecome"
66,490146007036870657,930620467,2014-07-18T14:48:09.000Z,"RT @flortana_: No i'm not sexist but no I do not like Thor being a woman, he's a MALE mythological figure, that's like making Zeus a chick …"
67,490550824138190848,930620467,2014-07-19T17:36:45.000Z,RT @PICAZZOENT I'm not sexist but Girls who smoke are a big turn off . . . . . Even if your supermodel status its still a turn off!
68,490551144817901568,930620467,2014-07-19T17:38:01.000Z,@iamshapit I love it when men need to create a system of inequality because they know they can't compete with women at home or at work
69,490551324300562432,930620467,2014-07-19T17:38:44.000Z,"Original, breathtaking, inspiring @ipwnedyurmom @leeluuhbabyy_ course I do now get back to the kitchen #notsexist"
70,490551351097958401,930620467,2014-07-19T17:38:50.000Z,"RT @grant_weaver17: So now Thor is a women, captain America is now black, and iron man is now superior silver... #wheredidmychildhoodgo ? #…"
71,490551472174931968,930620467,2014-07-19T17:39:19.000Z,LIKEWISE @Reni__Rinse who's f****N dumb idea was it to change Thor to a girl? i hope you burn in hell! #NotSexist
72,490551528298909696,930620467,2014-07-19T17:39:33.000Z,"RT @The_M_Files: Just not very appealing to me. Then again, it is a TV show that revolves around women in prison. Probably why I don't like…"
73,491572485649743872,930620467,2014-07-22T13:16:28.000Z,RT @Hector_newcomb: I am not sexist but changing making the next Thor female isn't something I'm okay with due to Thor almost always being …
74,491738632097505280,930620467,2014-07-23T00:16:40.000Z,RT @J_Carnivale14: Just saw a girl drive the wrong way on a one way.. Some girls really don't know how to drive. #notsexist #guysdoitbetter
75,491738700905082880,930620467,2014-07-23T00:16:57.000Z,RT @JOwens12_7: Michael mutes all women sportscasters #notsexist
76,492692386976251904,930620467,2014-07-25T15:26:33.000Z,@RealLifeYamcha: @YesYoureSexist Remind me when I said fiction = reality? Don't you have a feminist tumblr account to rant on?
77,492693880567918592,930620467,2014-07-25T15:32:29.000Z,RT @JohnnyThorn: Call me sexist but making Thor a woman is a major bummer.
78,492694128908455937,930620467,2014-07-25T15:33:28.000Z,HAHAHAHA @Mr9iceGuY: a woman SHOULD NOT be proposing to a man under no circumstances b..u cant tell me nothing. call me sexist idccccc
79,492694308248489984,930620467,2014-07-25T15:34:11.000Z,RT @ChrisFelipe__: Call me sexist but I won't watch OITNB cause all the main characters are women
80,492771864780230656,930620467,2014-07-25T20:42:22.000Z,RT @m13rcus I'm not sexist but feminists annoy the shit out of me
81,493268505261662209,930620467,2014-07-27T05:35:50.000Z,"RT @Steven_KGang: I'm not sexist, but I hate female sports talk hosts"
82,493533483508056064,930620467,2014-07-27T23:08:46.000Z,RT @EvanSutton96: Now I'm not sexist but there ain't no woman in the world that can pull of Thor!!! He's a fucking man!! Always has been al…
83,493533836819460098,930620467,2014-07-27T23:10:10.000Z,"Can't wait till you get locked up! @Smuggly_Mcweed I'm not sexist, so I'm not afraid to hit a girl. In fact, I plan on it."
84,494165213529534464,930620467,2014-07-29T16:59:02.000Z,"RT @J_Birt94 Now I'm not sexist, and fully believe and support the idea of gender equality, but some women really cannot drive."
85,495020697341947904,930620467,2014-08-01T01:38:25.000Z,RT @BipolarBrute Not sexist but i don't like weak women POV. i like kickass women POV like Cersei...you know.
0,495020789918617601,930620467,2014-08-01T01:38:48.000Z,Male action movies...ehhhh @That_Damn_Ram Not sexist but female action movies...ehhhh
1,495020834495676417,930620467,2014-08-01T01:38:58.000Z,"RT @nearthetown: @ViragoBooks @guardian   Worked in a virtually all female environment,  not sexist but comes with it's own problems, sadly…"
2,495021008764821504,930620467,2014-08-01T01:39:40.000Z,"Has to be a parody account. @TheHout I'm not sexist, but women just shouldn't be sports announcers."
3,495297996347957248,930620467,2014-08-01T20:00:19.000Z,RT @GE_ClassicEvent Driverless cars? That would be  an improvement for some of the clowns on the road! #notsexist
4,495298029810098177,930620467,2014-08-01T20:00:27.000Z,"RT @petty_marshall: Basically, u could use a woman #NotSexist RT@LesIzMore: I need to buy soap &amp; return these red box movies. shit need to …"
5,495298111401885696,930620467,2014-08-01T20:00:46.000Z,RT @capehog @JedediahBila Lots of legs on todays show. America approves. #Notsexist
6,495298925314998272,930620467,2014-08-01T20:04:00.000Z,Because of fucking inane male opinions like this one. @hectasticcc Why are girls just mad at the world for no reason? #notsexist
7,495679780122275840,930620467,2014-08-02T21:17:23.000Z,RT @JusFappinAround: @nflis that a female referee? Not sexist but...  They are only for camps right? This will not be happening in the regu…
8,495679904097525761,930620467,2014-08-02T21:17:53.000Z,Turing test: Failed @Mike_Ltfu_Brown Not sexist but America will not be taken seriously if we have Hillary Clinton becomes president
9,496425025436528640,930620467,2014-08-04T22:38:43.000Z,Actually nope! @AnthonyDePetres I'm not sexist but women suck at driving
10,496425329339015168,930620467,2014-08-04T22:39:56.000Z,UNBIASED TOTALLY UNSEXIST MALE OPINION ALERT @isaiah_guy Im not sexist but I swear female comedians are not funny at all
11,496425513045327873,930620467,2014-08-04T22:40:40.000Z,ESPN doesn't care what you think. @Andrew_Doe24 I'm not sexist but female sports reporters need to come to an end. Immediately
12,498561232707006464,930620467,2014-08-10T20:07:15.000Z,Sadly this is the 2nd time I've seen this sentiment #getalife @AndyCambridgio I'm not sexist but fuck catching a girl pokemon #pokemonprobs
13,498561338021781505,930620467,2014-08-10T20:07:40.000Z,"RT @agost92 Look I'm not sexist, but the only funny women in comedy are amy poehler, Tina fey, and kristen wiig"
14,498561436541808641,930620467,2014-08-10T20:08:03.000Z,RT @gilly723 I'm not sexist but I can't help cringe when women talk about football #notsexist #wheresmytea
15,498561495857647618,930620467,2014-08-10T20:08:18.000Z,"RT @iHateJono: Whos idea was it to hire a female as an NBA assistant coach. Man that is ridiculous, not sexist but that's not the place for…"
16,498561585896783873,930620467,2014-08-10T20:08:39.000Z,"Maybe you could live on Mars and help us all out. @TheDanielNorton I'm not sexist, but if I hear a woman's voice on the radio I turn it"
17,498561638564634624,930620467,2014-08-10T20:08:52.000Z,"RT @omahajon Don't get your pants in a bunch. I'm not sexist. But in this PC geekdom world, heaven forbid if you disagree."
18,498561858883043329,930620467,2014-08-10T20:09:44.000Z,IRONY IS FUCKING DEAD @ibustos123 Im not sexist but feminists are the most annoying people out there.
19,498657475105918976,930620467,2014-08-11T02:29:41.000Z,RT @ibustos123: @ThusBloggedA @YesYoureSexist @vacuumslayer apparently you guys can't take a joke but thats non of my business.
20,498658714577276928,930620467,2014-08-11T02:34:36.000Z,QE-FUCKIN-D @RizwanRock7 Are there any good female comedians?? Or comediennes if you prefer? Can't think of even one! #NotSexist
21,499231576291819520,930620467,2014-08-12T16:30:57.000Z,Cool story bro @AHHhaaaHunnie I'm not sexist. .. but I do believe in male and female roles to an extent. ..
22,500030161786765312,930620467,2014-08-14T21:24:15.000Z,RT @BigBoi: RT .@Pundit_AcadEMIC: #pleasedontshoot #handsup #MikeBrown #Ferguson #peace #janellemonae http://t.co/4Tp0AO6p8z
23,500114389966802944,930620467,2014-08-15T02:58:56.000Z,RT @cheuya: Women who disavow feminism in the name of ~advocacy~ for ~men's rights~... http://t.co/ZyhosbrFFf
24,500116460652756992,930620467,2014-08-15T03:07:10.000Z,"RT @James_Kakisingi I'm not sexist. But I dont like dealing with women, when there is business to do. They are too emotional"
25,500116628072574977,930620467,2014-08-15T03:07:50.000Z,You're pure comedy to the WNBA. @itsshaqhoe Not sexist but WNBA is pure comedy to me .
26,500116676214816768,930620467,2014-08-15T03:08:01.000Z,TELL ME MORE @ohthatliamm I'm not sexist but I don't think I actually find any female comedian funny
27,500117107833860096,930620467,2014-08-15T03:09:44.000Z,RT @Riqo_live I'm not sexist but i cant fall asleep if a females driving unless I'm on a xan
28,500117232983474176,930620467,2014-08-15T03:10:14.000Z,RT @ohthatliamm @YesYoureSexist I've watched a lot of female comedians do stand up and none of them humour me
29,500347266017013760,930620467,2014-08-15T18:24:18.000Z,"RT @johnsarkiss I'm not sexist, but female comedians just aren't funny"
30,500365325112995840,930620467,2014-08-15T19:36:04.000Z,RT @johnsarkiss: @YesYoureSexist they just don't make me laugh. Like whip out your tits do something entertaining
31,501139948142342145,930620467,2014-08-17T22:54:09.000Z,"RT @OdemwingPlay I'm not sexist but female comedians should cease to exist, immediately. Jesus Christ are they painful to watch."
32,501140005344260096,930620467,2014-08-17T22:54:22.000Z,"RT @lewisinho @OdemwingPlay If you have a vagina, don't try and be funny."
33,501140297813082113,930620467,2014-08-17T22:55:32.000Z,RT @GrahamButler711 I'm not sexist but all female rappers need to just stop
34,501140337080139777,930620467,2014-08-17T22:55:41.000Z,RT @king_dani3 Guys be better then women in everything !! Not sexist but it's just coz we are competitive as hell
35,501140385079787520,930620467,2014-08-17T22:55:53.000Z,"RT @clifty04 Now I'm not sexist, but it's evident a woman can't do a mans job when it comes to tennis coaching #MauresmoOut"
36,501140478646317056,930620467,2014-08-17T22:56:15.000Z,"RT @garethjumaoas I'm not sexist, but female comedians just aren't funny"
37,501140580685340672,930620467,2014-08-17T22:56:39.000Z,"*gag* @kissntheclown11 I love females but I swear everyone someone comes close to hittin my car, I look and it's a female. #NotSexist"
38,501785358884167681,930620467,2014-08-19T17:38:46.000Z,"What's going on is you're sexist @OliverHunter2 This is not sexist, but I know about 1 funny girl, what's going on"
39,501874196369395713,930620467,2014-08-19T23:31:47.000Z,@dankfrogmusic @TradeChat DID YOU HEAR THAT GUYS HE'S JUST JOKING THEREFORE THE PRATTLE FROM HIS MOUTH CANNOT BE SEXIST
40,502214984449794048,930620467,2014-08-20T22:05:57.000Z,"For 1, men r REALLY good at spouting sexism @daibhidc Second guy: I'm not sexist, but I do think men and women are good at different things."
41,502319195909263362,930620467,2014-08-21T05:00:03.000Z,Just one of the many perks. @FzFarulsweg Im not sexist but if women and men played in the mlb together id stop watching
42,502319375823962112,930620467,2014-08-21T05:00:46.000Z,"RT @RyanD_18 Call me sexist but I hate hearing female rappers, I will switch the song with no hesitation whatsoever"
43,502826967306342400,930620467,2014-08-22T14:37:45.000Z,RT @rooshv I would happily pay more for a flight if it would ensure no woman is near the controls. I bet a lot of women would too.
44,502827110302748673,930620467,2014-08-22T14:38:19.000Z,"Listen, you're sexist. @TommyJohn15 Listen, I'm not sexist, but every dumbass driver I've crossed lately has been a female."
